date,time,home_team,away_team,home_goals,away_goals,result,year,total_goals,home_date,home_goals_for,home_goals_against,home_points,home_form_5,home_goals_for_5,home_goals_against_5,home_goal_diff_5,away_date,away_goals_for,away_goals_against,away_points,away_form_5,away_goals_for_5,away_goals_against_5,away_goal_diff_5,home_tier,away_tier,diff_tier,diff_form_5,diff_goals_for_5,diff_goals_against_5
2022-07-27,01:00:00,Juárez,Tigres UANL,0.0,1.0,A,2022,1.0,2022-07-27,0.0,1.0,0,0.2,0.2,1.6,-1.4000000000000001,2022-07-27,1.0,0.0,3,2.4,2.2,1.6,0.6000000000000001,3,1,-2,-2.1999999999999997,-2.0,0.0
2022-07-27,01:00:00,Monterrey,Puebla,1.0,0.0,H,2022,1.0,2022-07-27,1.0,0.0,3,2.6,2.8,1.0,1.7999999999999998,2022-07-27,0.0,1.0,0,1.6,2.0,1.4,0.6000000000000001,1,2,1,1.0,0.7999999999999998,-0.3999999999999999
2022-07-27,03:05:00,Atlético de San Luis,Cruz Azul,0.0,0.0,D,2022,0.0,2022-07-27,0.0,0.0,1,0.4,0.6,1.6,-1.0,2022-07-27,0.0,0.0,1,0.4,1.4,2.6,-1.2000000000000002,3,1,-2,0.0,-0.7999999999999999,-1.0
2022-07-27,03:05:00,León,Toluca FC,0.0,1.0,A,2022,1.0,2022-07-27,0.0,1.0,0,1.6,0.8,1.2,-0.3999999999999999,2022-07-27,1.0,0.0,3,2.0,1.6,1.0,0.6000000000000001,1,1,0,-0.3999999999999999,-0.8,0.19999999999999996
2022-07-28,01:00:00,Querétaro,Guadalajara,2.0,2.0,D,2022,4.0,2022-07-28,2.0,2.0,1,0.2,0.4,2.2,-1.8000000000000003,2022-07-28,2.0,2.0,1,1.2,0.8,0.8,0.0,2,1,-1,-1.0,-0.4,1.4000000000000001
2022-07-28,03:05:00,Pumas UNAM,Mazatlán FC,1.0,1.0,D,2022,2.0,2022-07-28,1.0,1.0,1,0.8,0.4,1.2,-0.7999999999999999,2022-07-28,1.0,1.0,1,1.6,1.8,1.6,0.19999999999999996,2,3,1,-0.8,-1.4,-0.40000000000000013
2022-07-28,01:00:00,Necaxa,Pachuca,2.0,0.0,H,2022,2.0,2022-07-28,2.0,0.0,3,1.4,1.0,1.2,-0.19999999999999996,2022-07-28,0.0,2.0,0,1.6,1.0,0.8,0.19999999999999996,2,1,-1,-0.20000000000000018,0.0,0.3999999999999999
2022-07-30,03:05:00,Juárez,Toluca FC,1.0,1.0,D,2022,2.0,2022-07-30,1.0,1.0,1,0.2,0.2,1.0,-0.8,2022-07-30,1.0,1.0,1,2.0,1.6,1.0,0.6000000000000001,3,1,-2,-1.8,-1.4000000000000001,0.0
2022-07-30,23:00:00,Cruz Azul,Necaxa,1.0,0.0,H,2022,1.0,2022-07-30,1.0,0.0,3,0.4,1.2,2.4,-1.2,2022-07-30,0.0,1.0,0,1.8,1.2,1.0,0.19999999999999996,1,2,1,-1.4,0.0,1.4
2022-07-31,01:05:00,Tigres UANL,Querétaro,2.0,1.0,H,2022,3.0,2022-07-31,2.0,1.0,3,3.0,2.4,1.0,1.4,2022-07-31,1.0,2.0,0,0.4,0.8,2.2,-1.4000000000000001,1,2,1,2.6,1.5999999999999999,-1.2000000000000002
2022-07-31,03:05:00,Puebla,Atlético de San Luis,0.0,0.0,D,2022,0.0,2022-07-31,0.0,0.0,1,1.6,1.6,1.0,0.6000000000000001,2022-07-31,0.0,0.0,1,0.4,0.4,1.4,-0.9999999999999999,2,3,1,1.2000000000000002,1.2000000000000002,-0.3999999999999999
2022-07-31,03:05:00,Tijuana,Mazatlán FC,2.0,0.0,H,2022,2.0,2022-07-31,2.0,0.0,3,1.4,1.2,1.2,0.0,2022-07-31,0.0,2.0,0,1.2,1.6,1.6,0.0,2,3,1,0.19999999999999996,-0.40000000000000013,-0.40000000000000013
2022-07-31,03:05:00,Guadalajara,Pachuca,0.0,0.0,D,2022,0.0,2022-07-31,0.0,0.0,1,1.2,1.0,1.0,0.0,2022-07-31,0.0,0.0,1,1.6,1.0,0.8,0.19999999999999996,1,1,0,-0.40000000000000013,0.0,0.19999999999999996
2022-07-31,18:00:00,Pumas UNAM,Monterrey,1.0,1.0,D,2022,2.0,2022-07-31,1.0,1.0,1,1.0,0.6,1.0,-0.4,2022-07-31,1.0,1.0,1,3.0,2.6,0.6,2.0,2,1,-1,-2.0,-2.0,0.4
2022-08-01,01:00:00,Juárez,Necaxa,2.0,1.0,H,2022,3.0,2022-08-01,2.0,1.0,3,0.4,0.4,1.0,-0.6,2022-08-01,1.0,2.0,0,1.2,0.8,1.0,-0.19999999999999996,3,2,-1,-0.7999999999999999,-0.4,0.0
2022-08-01,03:00:00,Puebla,Club América,1.0,1.0,D,2022,2.0,2022-08-01,1.0,1.0,1,1.2,1.2,1.0,0.19999999999999996,2022-08-01,1.0,1.0,1,1.2,1.4,1.4,0.0,2,1,-1,0.0,-0.19999999999999996,-0.3999999999999999
2022-08-02,03:05:00,León,Cruz Azul,0.0,1.0,A,2022,1.0,2022-08-02,0.0,1.0,0,1.0,0.6,1.4,-0.7999999999999999,2022-08-02,1.0,0.0,3,1.0,1.4,1.6,-0.20000000000000018,1,1,0,0.0,-0.7999999999999999,-0.20000000000000018
2022-08-04,01:00:00,Pachuca,Tigres UANL,2.0,1.0,H,2022,3.0,2022-08-04,2.0,1.0,3,1.2,0.6,0.6,0.0,2022-08-04,1.0,2.0,0,3.0,2.0,0.8,1.2,1,1,0,-1.8,-1.4,-0.20000000000000007
2022-08-04,03:00:00,Atlas,Necaxa,2.0,1.0,H,2022,3.0,2022-08-04,2.0,1.0,3,1.2,1.4,1.8,-0.40000000000000013,2022-08-04,1.0,2.0,0,1.2,0.8,0.8,0.0,2,2,0,0.0,0.5999999999999999,1.0
2022-08-05,23:00:00,Puebla,Mazatlán FC,2.0,2.0,D,2022,4.0,2022-08-05,2.0,2.0,1,0.8,0.8,1.0,-0.19999999999999996,2022-08-05,2.0,2.0,1,0.6,1.2,1.8,-0.6000000000000001,2,3,1,0.20000000000000007,-0.3999999999999999,-0.8
2022-08-05,02:06:00,Monterrey,Atlético de San Luis,2.0,2.0,D,2022,4.0,2022-08-05,2.0,2.0,1,2.6,1.8,0.6,1.2000000000000002,2022-08-05,2.0,2.0,1,0.6,0.2,1.0,-0.8,1,3,2,2.0,1.6,-0.4
2022-08-08,02:05:00,Club América,Juárez,2.0,1.0,H,2022,3.0,2022-08-08,2.0,1.0,3,1.4,1.2,1.0,0.19999999999999996,2022-08-08,1.0,2.0,0,1.0,0.8,1.0,-0.19999999999999996,1,3,2,0.3999999999999999,0.3999999999999999,0.0
2022-08-08,00:05:00,Pachuca,Tigres UANL,2.0,0.0,H,2022,2.0,2022-08-08,2.0,0.0,3,1.2,0.6,0.8,-0.20000000000000007,2022-08-08,0.0,2.0,0,2.4,1.4,0.6,0.7999999999999999,1,1,0,-1.2,-0.7999999999999999,0.20000000000000007
2022-08-09,01:00:00,Puebla,Pachuca,2.0,2.0,D,2022,4.0,2022-08-09,2.0,2.0,1,0.8,1.0,1.2,-0.19999999999999996,2022-08-09,2.0,2.0,1,1.6,0.8,0.6,0.20000000000000007,2,1,-1,-0.8,0.19999999999999996,0.6
2022-08-09,01:00:00,Tigres UANL,Toluca FC,3.0,1.0,H,2022,4.0,2022-08-09,3.0,1.0,3,1.8,1.2,1.0,0.19999999999999996,2022-08-09,1.0,3.0,0,2.0,1.4,0.8,0.5999999999999999,1,1,0,-0.19999999999999996,-0.19999999999999996,0.19999999999999996
2022-08-09,03:00:00,Mazatlán FC,Atlas,1.0,0.0,H,2022,1.0,2022-08-09,1.0,0.0,3,0.8,1.0,1.4,-0.3999999999999999,2022-08-09,0.0,1.0,0,1.8,1.6,1.6,0.0,3,2,-1,-1.0,-0.6000000000000001,-0.20000000000000018
2022-08-09,03:05:00,Tijuana,Guadalajara,1.0,2.0,A,2022,3.0,2022-08-09,1.0,2.0,0,1.8,1.4,1.0,0.3999999999999999,2022-08-09,2.0,1.0,3,0.8,0.8,1.0,-0.19999999999999996,2,1,-1,1.0,0.5999999999999999,0.0
2022-08-09,03:05:00,Pumas UNAM,Querétaro,4.0,1.0,H,2022,5.0,2022-08-09,4.0,1.0,3,1.2,0.6,0.6,0.0,2022-08-09,1.0,4.0,0,0.4,0.8,2.0,-1.2,2,2,0,0.7999999999999999,-0.20000000000000007,-1.4
2022-08-13,03:00:00,Necaxa,Monterrey,1.0,2.0,A,2022,3.0,2022-08-13,1.0,2.0,0,1.2,1.0,1.0,0.0,2022-08-13,2.0,1.0,3,2.2,1.6,0.6,1.0,2,1,-1,-1.0000000000000002,-0.6000000000000001,0.4
2022-08-13,03:05:00,Tijuana,Puebla,3.0,3.0,D,2022,6.0,2022-08-13,3.0,3.0,1,1.8,1.4,0.8,0.5999999999999999,2022-08-13,3.0,3.0,1,0.8,1.0,1.2,-0.19999999999999996,2,2,0,1.0,0.3999999999999999,-0.3999999999999999
2022-08-13,23:00:00,León,Mazatlán FC,0.0,3.0,A,2022,3.0,2022-08-13,0.0,3.0,0,1.0,0.4,0.6,-0.19999999999999996,2022-08-13,3.0,0.0,3,1.2,1.0,1.2,-0.19999999999999996,1,3,2,-0.19999999999999996,-0.6,-0.6
2022-08-14,01:05:00,Pumas UNAM,Club América,0.0,3.0,A,2022,3.0,2022-08-14,0.0,3.0,0,1.8,1.4,0.6,0.7999999999999999,2022-08-14,3.0,0.0,3,2.0,1.4,0.8,0.5999999999999999,2,1,-1,-0.19999999999999996,0.0,-0.20000000000000007
2022-08-14,03:05:00,Guadalajara,Atlas,1.0,1.0,D,2022,2.0,2022-08-14,1.0,1.0,1,1.4,1.0,0.8,0.19999999999999996,2022-08-14,1.0,1.0,1,1.2,1.2,1.6,-0.40000000000000013,1,2,1,0.19999999999999996,-0.19999999999999996,-0.8
2022-08-14,23:00:00,Cruz Azul,Toluca FC,2.0,3.0,A,2022,5.0,2022-08-14,2.0,3.0,0,1.6,1.2,1.0,0.19999999999999996,2022-08-14,3.0,2.0,3,1.4,1.0,1.2,-0.19999999999999996,1,1,0,0.20000000000000018,0.19999999999999996,-0.19999999999999996
2022-08-15,01:05:00,Tigres UANL,Santos Laguna,2.0,0.0,H,2022,2.0,2022-08-15,2.0,0.0,3,1.8,1.4,1.2,0.19999999999999996,2022-08-15,0.0,2.0,0,1.4,2.0,1.2,0.8,1,1,0,0.40000000000000013,-0.6000000000000001,0.0
2022-08-17,01:00:00,Mazatlán FC,Querétaro,1.0,1.0,D,2022,2.0,2022-08-17,1.0,1.0,1,1.6,1.4,1.0,0.3999999999999999,2022-08-17,1.0,1.0,1,0.4,1.0,2.4,-1.4,3,2,-1,1.2000000000000002,0.3999999999999999,-1.4
2022-08-17,03:05:00,Puebla,Necaxa,2.0,2.0,D,2022,4.0,2022-08-17,2.0,2.0,1,1.0,1.6,1.6,0.0,2022-08-17,2.0,2.0,1,0.6,1.0,1.4,-0.3999999999999999,2,2,0,0.4,0.6000000000000001,0.20000000000000018
2022-08-17,01:00:00,Atlas,Juárez,0.0,1.0,A,2022,1.0,2022-08-17,0.0,1.0,0,0.8,0.8,1.4,-0.5999999999999999,2022-08-17,1.0,0.0,3,0.8,0.8,1.2,-0.3999999999999999,2,3,1,0.0,0.0,0.19999999999999996
2022-08-18,01:00:00,Toluca FC,Monterrey,1.0,1.0,D,2022,2.0,2022-08-18,1.0,1.0,1,2.0,1.6,1.4,0.20000000000000018,2022-08-18,1.0,1.0,1,2.2,1.8,0.8,1.0,1,1,0,-0.20000000000000018,-0.19999999999999996,0.5999999999999999
2022-08-18,03:05:00,Cruz Azul,Tijuana,1.0,2.0,A,2022,3.0,2022-08-18,1.0,2.0,0,1.6,1.2,1.0,0.19999999999999996,2022-08-18,2.0,1.0,3,2.0,2.0,1.2,0.8,1,2,1,-0.3999999999999999,-0.8,-0.19999999999999996
2022-08-18,03:05:00,Pachuca,Club América,0.0,3.0,A,2022,3.0,2022-08-18,0.0,3.0,0,1.6,1.2,1.0,0.19999999999999996,2022-08-18,3.0,0.0,3,2.0,1.4,0.8,0.5999999999999999,1,1,0,-0.3999999999999999,-0.19999999999999996,0.19999999999999996
2022-08-19,01:05:00,Santos Laguna,León,2.0,1.0,H,2022,3.0,2022-08-19,2.0,1.0,3,1.4,1.8,1.2,0.6000000000000001,2022-08-19,1.0,2.0,0,0.4,0.2,1.2,-1.0,1,1,0,0.9999999999999999,1.6,0.0
2022-08-19,03:05:00,Atlético de San Luis,Pumas UNAM,3.0,2.0,H,2022,5.0,2022-08-19,3.0,2.0,3,0.8,0.6,0.8,-0.20000000000000007,2022-08-19,2.0,3.0,0,1.2,1.2,1.2,0.0,3,2,-1,-0.3999999999999999,-0.6,-0.3999999999999999
2022-08-20,01:00:00,Necaxa,Guadalajara,0.0,4.0,A,2022,4.0,2022-08-20,0.0,4.0,0,0.2,1.0,1.8,-0.8,2022-08-20,4.0,0.0,3,1.4,1.0,0.8,0.19999999999999996,2,1,-1,-1.2,0.0,1.0
2022-08-20,23:00:00,Querétaro,Tijuana,2.0,0.0,H,2022,2.0,2022-08-20,2.0,0.0,3,0.4,1.0,2.4,-1.4,2022-08-20,0.0,2.0,0,2.0,2.0,1.4,0.6000000000000001,2,2,0,-1.6,-1.0,1.0
2022-08-21,01:05:00,Atlas,Puebla,1.0,1.0,D,2022,2.0,2022-08-21,1.0,1.0,1,0.8,0.8,1.2,-0.3999999999999999,2022-08-21,1.0,1.0,1,1.0,2.0,2.0,0.0,2,2,0,-0.19999999999999996,-1.2,-0.8
2022-08-21,01:05:00,Monterrey,Tigres UANL,0.0,0.0,D,2022,0.0,2022-08-21,0.0,0.0,1,1.8,1.4,1.0,0.3999999999999999,2022-08-21,0.0,0.0,1,1.8,1.6,1.2,0.40000000000000013,1,1,0,0.0,-0.20000000000000018,-0.19999999999999996
2022-08-21,23:00:00,Atlético de San Luis,Toluca FC,1.0,0.0,H,2022,1.0,2022-08-21,1.0,0.0,3,1.4,1.2,1.0,0.19999999999999996,2022-08-21,0.0,1.0,0,1.6,1.4,1.4,0.0,3,1,-2,-0.20000000000000018,-0.19999999999999996,-0.3999999999999999
2022-08-21,03:05:00,Juárez,Mazatlán FC,1.0,1.0,D,2022,2.0,2022-08-21,1.0,1.0,1,1.4,1.0,1.0,0.0,2022-08-21,1.0,1.0,1,1.6,1.4,1.0,0.3999999999999999,3,3,0,-0.20000000000000018,-0.3999999999999999,0.0
2022-08-21,18:00:00,Pumas UNAM,Santos Laguna,1.0,5.0,A,2022,6.0,2022-08-21,1.0,5.0,0,1.0,1.6,1.8,-0.19999999999999996,2022-08-21,5.0,1.0,3,1.4,1.4,1.4,0.0,2,1,-1,-0.3999999999999999,0.20000000000000018,0.40000000000000013
2022-08-21,03:05:00,Club América,Cruz Azul,7.0,0.0,H,2022,7.0,2022-08-21,7.0,0.0,3,2.0,1.8,0.8,1.0,2022-08-21,0.0,7.0,0,1.4,1.0,1.0,0.0,1,1,0,0.6000000000000001,0.8,-0.19999999999999996
2022-08-22,01:05:00,Pachuca,León,1.0,0.0,H,2022,1.0,2022-08-22,1.0,0.0,3,1.6,1.2,1.2,0.0,2022-08-22,0.0,1.0,0,0.2,0.2,1.4,-1.2,1,1,0,1.4000000000000001,1.0,-0.19999999999999996
2022-08-24,03:05:00,Querétaro,Club América,0.0,1.0,A,2022,1.0,2022-08-24,0.0,1.0,0,1.0,1.4,1.8,-0.40000000000000013,2022-08-24,1.0,0.0,3,2.6,3.2,0.4,2.8000000000000003,2,1,-1,-1.6,-1.8000000000000003,1.4
2022-08-24,01:05:00,Guadalajara,Monterrey,1.0,0.0,H,2022,1.0,2022-08-24,1.0,0.0,3,1.8,1.8,0.8,1.0,2022-08-24,0.0,1.0,0,1.4,1.2,1.0,0.19999999999999996,1,1,0,0.40000000000000013,0.6000000000000001,-0.19999999999999996
2022-08-25,03:05:00,Pumas UNAM,Tigres UANL,1.0,1.0,D,2022,2.0,2022-08-25,1.0,1.0,1,0.8,1.6,2.6,-1.0,2022-08-25,1.0,1.0,1,1.4,1.2,1.0,0.19999999999999996,2,1,-1,-0.5999999999999999,0.40000000000000013,1.6
2022-08-26,01:05:00,Pachuca,Atlas,3.0,1.0,H,2022,4.0,2022-08-26,3.0,1.0,3,2.0,1.4,1.2,0.19999999999999996,2022-08-26,1.0,3.0,0,1.0,0.8,1.0,-0.19999999999999996,1,2,1,1.0,0.5999999999999999,0.19999999999999996
2022-08-26,03:05:00,Tijuana,Santos Laguna,0.0,2.0,A,2022,2.0,2022-08-26,0.0,2.0,0,1.4,1.6,1.6,0.0,2022-08-26,2.0,0.0,3,1.4,1.8,1.4,0.40000000000000013,2,1,-1,0.0,-0.19999999999999996,0.20000000000000018
2022-08-27,01:00:00,Puebla,Juárez,2.0,2.0,D,2022,4.0,2022-08-27,2.0,2.0,1,1.0,2.0,2.0,0.0,2022-08-27,2.0,2.0,1,1.6,1.2,1.0,0.19999999999999996,2,3,1,-0.6000000000000001,0.8,1.0
2022-08-27,03:05:00,Mazatlán FC,Club América,1.0,3.0,A,2022,4.0,2022-08-27,1.0,3.0,0,1.8,1.6,0.8,0.8,2022-08-27,3.0,1.0,3,3.0,3.2,0.2,3.0,3,1,-2,-1.2,-1.6,0.6000000000000001
2022-08-27,23:00:00,Cruz Azul,Querétaro,2.0,1.0,H,2022,3.0,2022-08-27,2.0,1.0,3,1.2,1.0,2.4,-1.4,2022-08-27,1.0,2.0,0,0.8,1.0,1.6,-0.6000000000000001,1,2,1,0.3999999999999999,0.0,0.7999999999999998
2022-08-28,18:00:00,Toluca FC,Pachuca,1.0,4.0,A,2022,5.0,2022-08-28,1.0,4.0,0,1.0,1.2,1.6,-0.40000000000000013,2022-08-28,4.0,1.0,3,2.0,1.6,1.2,0.40000000000000013,1,1,0,-1.0,-0.40000000000000013,0.40000000000000013
2022-08-28,01:05:00,Tigres UANL,Necaxa,0.0,0.0,D,2022,0.0,2022-08-28,0.0,0.0,1,1.6,1.2,0.8,0.3999999999999999,2022-08-28,0.0,0.0,1,0.2,1.0,2.4,-1.4,1,2,1,1.4000000000000001,0.19999999999999996,-1.5999999999999999
2022-08-28,03:05:00,Guadalajara,Pumas UNAM,3.0,1.0,H,2022,4.0,2022-08-28,3.0,1.0,3,2.2,1.6,0.4,1.2000000000000002,2022-08-28,1.0,3.0,0,0.8,1.6,2.6,-1.0,1,2,1,1.4000000000000001,0.0,-2.2
2022-08-29,01:00:00,León,Atlas,4.0,2.0,H,2022,6.0,2022-08-29,4.0,2.0,3,0.0,0.2,1.6,-1.4000000000000001,2022-08-29,2.0,4.0,0,0.4,0.6,1.4,-0.7999999999999999,1,2,1,-0.4,-0.39999999999999997,0.20000000000000018
2022-08-29,01:05:00,Santos Laguna,Atlético de San Luis,4.0,1.0,H,2022,5.0,2022-08-29,4.0,1.0,3,1.8,2.0,1.2,0.8,2022-08-29,1.0,4.0,0,1.8,1.2,0.8,0.3999999999999999,1,3,2,0.0,0.8,0.3999999999999999
2022-08-29,03:05:00,Tijuana,Monterrey,0.0,3.0,A,2022,3.0,2022-08-29,0.0,3.0,0,0.8,1.2,2.0,-0.8,2022-08-29,3.0,0.0,3,1.2,1.0,1.0,0.0,2,1,-1,-0.3999999999999999,0.19999999999999996,1.0
2022-09-01,01:06:00,Monterrey,Querétaro,0.0,0.0,D,2022,0.0,2022-09-01,0.0,0.0,1,1.6,1.2,0.6,0.6,2022-09-01,0.0,0.0,1,0.8,1.0,1.6,-0.6000000000000001,1,2,1,0.8,0.19999999999999996,-1.0
2022-09-01,03:00:00,Cruz Azul,Tijuana,2.0,0.0,H,2022,2.0,2022-09-01,2.0,0.0,3,1.2,1.2,2.6,-1.4000000000000001,2022-09-01,0.0,2.0,0,0.8,1.0,2.2,-1.2000000000000002,1,2,1,0.3999999999999999,0.19999999999999996,0.3999999999999999
2022-09-04,23:00:00,Atlético de San Luis,León,2.0,0.0,H,2022,2.0,2022-09-04,2.0,0.0,3,1.6,1.4,1.6,-0.20000000000000018,2022-09-04,0.0,2.0,0,0.6,1.0,1.8,-0.8,3,1,-2,1.0,0.3999999999999999,-0.19999999999999996
2022-09-04,01:00:00,Puebla,Pumas UNAM,2.0,2.0,D,2022,4.0,2022-09-04,2.0,2.0,1,1.0,2.0,2.0,0.0,2022-09-04,2.0,2.0,1,0.2,1.0,3.0,-2.0,2,2,0,0.8,1.0,-1.0
2022-09-04,03:00:00,Mazatlán FC,Cruz Azul,1.0,1.0,D,2022,2.0,2022-09-04,1.0,1.0,1,1.6,1.4,1.0,0.3999999999999999,2022-09-04,1.0,1.0,1,1.2,1.4,2.6,-1.2000000000000002,3,1,-2,0.40000000000000013,0.0,-1.6
2022-09-05,01:15:00,Guadalajara,Pumas UNAM,4.0,1.0,H,2022,5.0,2022-09-05,4.0,1.0,3,2.6,2.2,0.6,1.6,2022-09-05,1.0,4.0,0,0.4,1.4,2.8,-1.4,1,2,1,2.2,0.8000000000000003,-2.1999999999999997
2022-09-07,03:05:00,Tijuana,Juárez,0.0,2.0,A,2022,2.0,2022-09-07,0.0,2.0,0,0.6,0.4,2.0,-1.6,2022-09-07,2.0,0.0,3,1.6,1.4,1.2,0.19999999999999996,2,3,1,-1.0,-0.9999999999999999,0.8
2022-09-07,03:05:00,Puebla,Santos Laguna,1.0,0.0,H,2022,1.0,2022-09-07,1.0,0.0,3,1.0,2.0,2.0,0.0,2022-09-07,0.0,1.0,0,2.4,2.6,1.0,1.6,2,1,-1,-1.4,-0.6000000000000001,1.0
2022-09-07,01:00:00,Mazatlán FC,Tigres UANL,0.0,1.0,A,2022,1.0,2022-09-07,0.0,1.0,0,1.2,1.4,1.2,0.19999999999999996,2022-09-07,1.0,0.0,3,1.8,1.2,0.4,0.7999999999999999,3,1,-2,-0.6000000000000001,0.19999999999999996,0.7999999999999999
2022-09-10,18:00:00,Toluca FC,Juárez,3.0,0.0,H,2022,3.0,2022-09-10,3.0,0.0,3,0.8,1.2,2.2,-1.0000000000000002,2022-09-10,0.0,3.0,0,1.6,1.4,1.0,0.3999999999999999,1,3,2,-0.8,-0.19999999999999996,1.2000000000000002
2022-09-10,01:00:00,Tigres UANL,Necaxa,2.0,0.0,H,2022,2.0,2022-09-10,2.0,0.0,3,1.8,0.8,0.2,0.6000000000000001,2022-09-10,0.0,2.0,0,0.4,0.8,2.0,-1.2,1,2,1,1.4,0.0,-1.8
2022-09-10,03:15:00,Cruz Azul,León,1.0,0.0,H,2022,1.0,2022-09-10,1.0,0.0,3,1.4,1.2,2.2,-1.0000000000000002,2022-09-10,0.0,1.0,0,0.6,1.0,2.0,-1.0,1,1,0,0.7999999999999999,0.19999999999999996,0.20000000000000018
2022-09-10,22:30:00,Puebla,Guadalajara,1.0,1.0,D,2022,2.0,2022-09-10,1.0,1.0,1,1.4,1.6,1.4,0.20000000000000018,2022-09-10,1.0,1.0,1,2.6,2.6,0.6,2.0,2,1,-1,-1.2000000000000002,-1.0,0.7999999999999999
2022-09-14,03:00:00,Guadalajara,Tigres UANL,1.0,4.0,A,2022,5.0,2022-09-14,1.0,4.0,0,2.6,2.6,0.6,2.0,2022-09-14,4.0,1.0,3,1.8,0.8,0.2,0.6000000000000001,1,1,0,0.8,1.8,0.39999999999999997
2022-09-15,03:05:00,Club América,Santos Laguna,3.0,3.0,D,2022,6.0,2022-09-15,3.0,3.0,1,3.0,3.4,0.2,3.1999999999999997,2022-09-15,3.0,3.0,1,2.4,2.6,0.8,1.8,1,1,0,0.6000000000000001,0.7999999999999998,-0.6000000000000001
2022-09-15,03:05:00,Juárez,Pachuca,2.0,1.0,H,2022,3.0,2022-09-15,2.0,1.0,3,1.6,1.2,1.2,0.0,2022-09-15,1.0,2.0,0,2.0,2.0,1.4,0.6000000000000001,3,1,-2,-0.3999999999999999,-0.8,-0.19999999999999996
2022-09-16,01:00:00,Cruz Azul,León,2.0,1.0,H,2022,3.0,2022-09-16,2.0,1.0,3,2.0,1.2,1.8,-0.6000000000000001,2022-09-16,1.0,2.0,0,0.6,1.0,1.6,-0.6000000000000001,1,1,0,1.4,0.19999999999999996,0.19999999999999996
2022-09-17,03:00:00,Mazatlán FC,Toluca FC,1.0,1.0,D,2022,2.0,2022-09-17,1.0,1.0,1,0.6,0.8,1.4,-0.5999999999999999,2022-09-17,1.0,1.0,1,1.4,1.6,1.6,0.0,3,1,-2,-0.7999999999999999,-0.8,-0.20000000000000018
2022-09-17,01:00:00,Puebla,Tigres UANL,2.0,1.0,H,2022,3.0,2022-09-17,2.0,1.0,3,1.4,1.4,1.2,0.19999999999999996,2022-09-17,1.0,2.0,0,2.2,1.6,0.4,1.2000000000000002,2,1,-1,-0.8000000000000003,-0.20000000000000018,0.7999999999999999
2022-09-18,01:05:00,Monterrey,Atlas,2.0,0.0,H,2022,2.0,2022-09-18,2.0,0.0,3,1.2,0.8,0.4,0.4,2022-09-18,0.0,2.0,0,0.4,1.0,2.0,-1.0,1,2,1,0.7999999999999999,-0.19999999999999996,-1.6
2022-09-18,02:00:00,Club América,Guadalajara,2.0,1.0,H,2022,3.0,2022-09-18,2.0,1.0,3,2.6,3.4,0.8,2.5999999999999996,2022-09-18,1.0,2.0,0,2.0,2.0,1.4,0.6000000000000001,1,1,0,0.6000000000000001,1.4,-0.5999999999999999
2022-09-18,23:00:00,Pumas UNAM,Cruz Azul,1.0,2.0,A,2022,3.0,2022-09-18,1.0,2.0,0,0.4,1.2,3.0,-1.8,2022-09-18,2.0,1.0,3,2.6,1.6,0.6,1.0,2,1,-1,-2.2,-0.40000000000000013,2.4
2022-09-19,01:05:00,León,Querétaro,3.0,1.0,H,2022,4.0,2022-09-19,3.0,1.0,3,0.6,1.0,1.6,-0.6000000000000001,2022-09-19,1.0,3.0,0,1.0,0.8,0.8,0.0,1,2,1,-0.4,0.19999999999999996,0.8
2022-09-19,01:05:00,Santos Laguna,Juárez,2.0,0.0,H,2022,2.0,2022-09-19,2.0,0.0,3,2.0,2.8,1.2,1.5999999999999999,2022-09-19,0.0,2.0,0,1.6,1.4,1.4,0.0,1,3,2,0.3999999999999999,1.4,-0.19999999999999996
2022-09-19,03:00:00,Atlético de San Luis,Pachuca,1.0,2.0,A,2022,3.0,2022-09-19,1.0,2.0,0,2.0,1.8,1.6,0.19999999999999996,2022-09-19,2.0,1.0,3,1.8,1.8,1.4,0.40000000000000013,3,1,-2,0.19999999999999996,0.0,0.20000000000000018
2022-09-19,03:05:00,Tijuana,Necaxa,1.0,1.0,D,2022,2.0,2022-09-19,1.0,1.0,1,0.0,0.0,2.2,-2.2,2022-09-19,1.0,1.0,1,0.4,0.6,2.0,-1.4,2,2,0,-0.4,-0.6,0.20000000000000018
2022-09-24,03:05:00,Puebla,Pumas UNAM,2.0,1.0,H,2022,3.0,2022-09-24,2.0,1.0,3,1.8,1.6,1.2,0.40000000000000013,2022-09-24,1.0,2.0,0,0.4,1.2,2.4,-1.2,2,2,0,1.4,0.40000000000000013,-1.2
2022-09-24,01:00:00,Necaxa,Mazatlán FC,2.0,2.0,D,2022,4.0,2022-09-24,2.0,2.0,1,0.6,0.6,1.8,-1.2000000000000002,2022-09-24,2.0,2.0,1,0.6,0.8,1.4,-0.5999999999999999,2,3,1,0.0,-0.20000000000000007,0.40000000000000013
2022-10-01,00:00:00,Guadalajara,Mazatlán FC,3.0,0.0,H,2022,3.0,2022-10-01,3.0,0.0,3,1.4,2.0,1.8,0.19999999999999996,2022-10-01,0.0,3.0,0,0.6,1.0,1.6,-0.6000000000000001,1,3,2,0.7999999999999999,1.0,0.19999999999999996
